id,quest_id,seq_index,text
758,716,0,偶然遇到的[ 冬混汤 ]完全不相信我。还是去找{0xFFFFFF00}[ 第一寺 ]的[ 主持 ]{END}请他帮忙
759,717,0,在生死塔修炼的{0xFFFFFF00}[ 东泼肉 ]{END}有可能知道怎样向[ 冬混汤 ]证明你不是兰霉匠的跟班儿。快去找他吧
760,718,0,拿着{0xFFFFFF00}[ 东泼肉 ]{END}给我的{0xFFFFFF00}[ 冬混汤一族的文章 ]{END}应该可以向{0xFFFFFF00}[ 冬混汤 ]{END}证明我的身份了。通过{0xFFFFFF00}[ 第一寺 ]的[ 主持 ]{END}的符咒阵重新进入{0xFFFFFF00}[ 冬混汤 ]{END}所在的地方
761,719,0,{0xFFFFFF00}[ 冬混汤 ]{END}还是不肯相信，去击退红树妖获取{0xFFFFFF00}30个[ 红树生死液 ]{END}来证明生死塔的封印已经解开
762,720,0,将冬混汤给的 {0xFFFFFF00}[ 秋叨鱼的符咒 ]{END}拿给{0xFFFFFF00}[ 第一寺 ]{END}的{0xFFFFFF00}[ 主持 ]{END}看看，找出{0xFFFFFF00}[ 秋叨鱼 ]{END}的住处吧
763,721,0,{0xFFFFFF00}[ 第一寺 ]{END}的{0xFFFFFF00}[ 主持 ]{END}说拿来{0xFFFFFF00}32个[ 骷髅鸟碎片 ]{END}的话就可以解开保护秋叨鱼符咒的封锁装置了。快去收集吧
764,722,0,{0xFFFFFF00}[ 第一寺 ]的[ 主持 ]{END}为了分析秋叨鱼的符咒中的术法需要{0xFFFFFF00}1个[ 万年寒铁 ]{END}。快去收集吧
765,723,0,第一寺的住持为了分析秋叨鱼的符咒，开始背诵咒文。在咒文分析结束之前，要我去帮助{0xFFFFFF00}[ 冬混汤 ]{END}的，那我就利用咒术阵去找{0xFFFFFF00}[ 冬混汤 ]{END}吧
766,724,0,"要帮助{0xFFFFFF00}[ 冬混汤 ]{END}能安心的避难。{0xFFFFFF00}[ 武士平服（男） ]{END}和{0xFFFFFF00}10个[ 竹叶青酒 ]{END}, {0xFFFFFF00}10个[ 牛肉脯 ]{END}是吧？竹叶青酒和牛肉脯是可以买到的，但是武士平服（男）可能得从怪物身上获得"
785,742,0,击退{0xFFFFFF00}10个[铜铃眼]{END}之后回到隐藏的清阴谷的{0xFFFFFF00}[北瓶押]{END}处领取强灵牌。
786,743,0,击退{0xFFFFFF00}10个[独角天狗仙]{END}之后，回到冥珠城西边的{0xFFFFFF00}[西米路]{END}处领取强灵牌。
787,744,0,击退铁腕山的{0xFFFFFF00}15个[ 鬼新娘 ]{END}之后回到龙林客栈的{0xFFFFFF00}[ 南呱湃 ]{END}处，领取强灵牌。
788,747,0,{0xFFFFFF00}[ 鬼新娘 ]{END}在{0xFFFFFF00}铁腕山{END}。{0xFFFFFF00}击退15个[ 鬼新娘 ]{END}向我证明你有使用强灵牌的实力吧。
790,749,0,"功力达到150！去找
{0xFFFFFF00}[冥珠城南]{END}的{0xFFFFFF00}[偷笔怪盗]{END}吧"
791,750,0,"功力达到150！去找
{0xFFFFFF00}[冥珠城西]{END}的{0xFFFFFF00}[西米路]{END}吧"
824,802,0,通过{0xFFFFFF00}承宪道僧{END}击退怪林地狱的怪物后，与那里的农夫见面。
825,803,0,去见{0xFFFFFF00}暗血地狱内部{END}的{0xFFFFFF00}冥珠城父母官{END}吧
826,804,0,据说冥珠城中有巨大鬼怪出没。在汉谟拉比商人处购买{0xFFFFFF00}中级灯火{END}后去找{0xFFFFFF00}冥珠城父母官{END}。
827,804,1,拿着可以让你从巨大鬼怪口里逃生的{0xFFFFFF00}中级灯火{END}，带着可靠的队友去找{0xFFFFFF00}冥珠城父母官{END}，申请入场吧。
828,805,0,购买汉谟拉比商人卖的{0xFFFFFF00}中级灯火{END}后，带着可靠的队友去找{0xFFFFFF00}冥珠城父母官{END}，申请入场吧。
829,806,0,借助{0xFFFFFF00}承宪道僧{END}进入八豆妖地狱，击退所有怪物，保护村子的粮食。
841,818,0,{0xFFFFFF00}清阴关宝芝林{END}让你帮他击退祖先墓地里长出来的{0xFFFFFF00}怪异的杂草{END}20次。通过清阴关宝芝林去墓地吧。
877,855,0,借助{0xFFFFFF00}承宪道僧{END}，击退霸主地狱的猪大长。
878,856,0,借助{0xFFFFFF00}承宪道僧{END}，击退占据在杀气地狱的邪恶恶魂天鬼。
879,857,0,借助{0xFFFFFF00}承宪道僧{END}，击退和凶徒地狱一起被封印的凶猛魔王犬，然后安抚吓坏的仆人。
880,858,0,是说打破改造的士兵等候室左侧的滚动石的吧？打破滚动石之后，回到韩野海岸训练场的于一浩处吧
881,859,0,是说打破改造的火焰之房最边上的滚动石的吧？打破滚动石之后，回到韩野海岸训练场的于一浩处吧
882,860,0,是说打破改造的岩石下投室最上面的滚动石的吧？打破滚动石之后，回到韩野海岸训练场的于一浩处吧
883,861,0,为了帮助清阴关哞读册制作[灵游记的回忆]纪念册，将{0xFFFFFF00}'回忆星'{END}保存好1小时，等变成{0xFFFFFF00}'我的记忆'{END}后，交给{0xFFFFFF00}清阴关哞读册{END}吧
895,869,0,经过{0xFFFFFF00}[冥珠城小胡同]{END}进入{0xFFFFFF00}[鬼怪战场入口]{END}击退{0xFFFFFF00}[1只愤怒的巨大鬼怪]{END}后去找{0xFFFFFF00}[黄泉内部]{END}的{0xFFFFFF00}[冥珠城父母官]{END}
896,870,0,借助{0xFFFFFF00}[承宪道僧]{END}进入皲裂地狱击退怪物后去见{0xFFFFFF00}[秋叨鱼]{END}吧
898,872,0,击退{0xFFFFFF00}[超火车轮怪]{END}后去{0xFFFFFF00}[战地报告室]{END}见{0xFFFFFF00}[菊花碴]{END}吧
899,873,0,保管30分钟{0xFFFFFF00}[惋惜的时间]{END}变成{0xFFFFFF00}[倒流的时间]{END}后交给{0xFFFFFF00}[各村子]{END}的{0xFFFFFF00}[活动帮助]{END}
900,874,0,击退{0xFFFFFF00}[安哥拉小胡同]{END}的{0xFFFFFF00}癞蛤怪和屠杀怪、狐尾怪{END}，各{0xFFFFFF00}收集 20个受诅咒的纪念币、20瓶屠杀鬼油瓶、1个凭依念珠 交给[近卫兵哈玛特]{END}
901,875,0,击退{0xFFFFFF00}[安哥拉周边]{END}的{0xFFFFFF00}银发木怪、银胡木怪、狐尾怪队长{END}，各{0xFFFFFF00}收集[20个银发、20个古木年轮、1个鬼魂附着的圣珠]{END}交给{0xFFFFFF00}[近卫兵哈玛特]{END}
903,877,0,击退{0xFFFFFF00}[安哥拉暗黑路]{END}的怪物后，回到{0xFFFFFF00}[暗黑路哈玛特]{END}处
904,878,0,击退{0xFFFFFF00}[安哥拉营地]{END}的怪物后，回到{0xFFFFFF00}[营地哈玛特]{END}处
905,879,0,把{0xFFFFFF00}1个[宝物纸条]{END}交给{0xFFFFFF00}[多个村子]{END}的{0xFFFFFF00} [活动帮助]{END}
906,880,0,把{0xFFFFFF00}1只[被抓的小鸡]{END}交给{0xFFFFFF00}[清阴关]{END}的{0xFFFFFF00}[咯咯妈咪]{END}
907,881,0,击退怪物，收集20个山牛蒡交给[清阴关大娘]吧！
908,882,0,去帮活动帮助的忙，获得3个草莓汁和1个冰块后，交给清阴关大娘吧
909,883,0,找到{0xFFFFFF00}1只被捕的小鸡{END}交给{END}[咯咯妈咪]{END}吧
910,884,0,找到{0xFFFFFF00}1只被捕的小鸡{END}交给{END}[清阴关大娘]{END}吧
911,885,0,[龙林客栈内部]的[魔教使徒]可以获取[魔教宝箱]，里面有意想不到的礼物
912,886,0,活动期间每天击退功力不相差10的怪物，并收集10个[魔教令牌]可以换取[魔教忠魂]
914,888,0,击退{0xFFFFFF00}30个[铁牛运功散]{END}之后，回到{0xFFFFFF00}[龙林派师兄]{END}处。
915,889,0,击退{0xFFFFFF00}40个[影魔]{END}之后，回到{0xFFFFFF00}[武艺僧长经]{END}处。
916,890,0,击退{0xFFFFFF00}50个[幽灵使者]{END}之后，回到{0xFFFFFF00}[老长老]{END}处。
917,891,0,击退{0xFFFFFF00}60个[血姜丝男]{END}之后，回到{0xFFFFFF00}[住持]{END}处。
918,892,0,击退{0xFFFFFF00}70个[束缚老]{END}之后，回到{0xFFFFFF00}[半妖魔女]{END}处。
919,893,0,击退{0xFFFFFF00}80个[破戒僧]{END}之后，回到{0xFFFFFF00}[清丽公主]{END}处。
921,895,0,通过{0xFFFFFF00}[异界门]{END}的{0xFFFFFF00}[承宪道僧]{END}进入[梦幻的决战]击退{0xFFFFFF00}[梦幻的龙凤鸣]{END}后，去见{0xFFFFFF00}[梦幻女白蛇]{END}.
922,896,0,击退与自己功力相近的怪物，帮[活动帮助]找回{0xFFFFFF00}10个[木盒]{END}和{0xFFFFFF00}10个[国旗]{END}吧！
924,899,0,将{0xFFFFFF00}童年的时光{END}保管好30分钟，待变成{0xFFFFFF00}美好的回忆{END}后，交给{0xFFFFFF00}[活动帮助]{END}吧！
925,1002,0,给在{0xFFFFFF00}[ 隐藏的清阴谷[ 1 ] ]{END}的{0xFFFFFF00}[ 北瓶押 ]{END} 传达消息。
926,1003,0,去见见位于{0xFFFFFF00}[ 冥珠城东 ]{END}的{0xFFFFFF00}[ 兰霉匠的手下 ]{END}吧。
927,1004,0,把这件事情告诉位于{0xFFFFFF00}[ 冥珠城西 ]{END}的{0xFFFFFF00}[ 西米路 ]{END}吧。
928,1005,0,到{0xFFFFFF00}[ 竹林 ]{END}猎杀{0xFFFFFF00}[ 美丽人参 ]{END}，收集{0xFFFFFF00}10个{END}{0xFFFFFF00}[ 山参 ]{END}。
929,1006,0,蒙骗{0xFFFFFF00}[ 冥珠城东 ]{END}的{0xFFFFFF00}[ 皇宫武士魏朗 ]{END}！
930,1007,0,把夏酒蔡的事情转达给{0xFFFFFF00}[ 冥珠城西 ]{END}的{0xFFFFFF00}[ 西米路 ]{END}吧。
931,1007,1,去见见{0xFFFFFF00}[ 冥珠城东 ]{END}的{0xFFFFFF00}[ 皇宫武士魏朗 ]{END}吧！
932,1008,0,去找{0xFFFFFF00}白血鬼谷林{END}上面兰霉匠营地的{0xFFFFFF00}[ 皇宫武士柳江 ]{END}！
933,1009,0,击退{0xFFFFFF00}古老的渡头[1]{END}的{0xFFFFFF00}50只火车轮怪{END}帮助受苦的导游吧
934,1010,0,帮助住持击退古老的渡头[4]的虎头蛇怪，收集{0xFFFFFF00}50个怪异的虎皮{END}，好让他可以做衣服用
935,1011,0,击退古老的渡头[5]的轴画妖女，收集{0xFFFFFF00}50个破旧轴画{END}交给没搭上方便船的货郎
936,1012,0,把这个消息转达给{0xFFFFFF00}鬼觜客栈{END}的{0xFFFFFF00}愧於人{END}吧
937,1013,0,帮助愧於人击退蛇头怪，收集{0xFFFFFF00}50个圆形骨块{END}吧
938,1014,0,为了装饰愧於人的项链击退食人鱼，收集{0xFFFFFF00}100个食人鱼的眼珠{END}交给愧於人吧
939,1015,0,击退50个{0xFFFFFF00}邪蜂怪{END}后，回到愧於人处
940,1016,0,封印复头龟，收集{0xFFFFFF00}100个复头龟的背角{END}交给半妖魔女吧
941,1017,0,封印东来赤色鬼，获得{0xFFFFFF00}闪亮的鳞片{END}交给半妖魔女
942,1018,0,封印六眼怪，获得{0xFFFFFF00}六眼怪的液{END}交给半妖魔女
967,1043,0,把信转交给龙林城南的{0xFFFFFF00}皇宫武士陈调{END}！
968,1044,0,把暗号告诉冥珠城西的{0xFFFFFF00}西米路{END}吧。
969,1045,0,去韩野都城见见可以解读暗号的{0xFFFFFF00}高一燕{END}吧。
970,1046,0,把暗号转达给位于白血鬼谷林上面，兰霉匠营地内的{0xFFFFFF00}皇宫武士柳江{END}吧。
971,1047,0,去巨木重林击退{0xFFFFFF00}10个食人花{END}之后，回到清丽公主处
972,1048,0,去巨木重林击退{0xFFFFFF00}10个百足神怪{END}之后，回到吕林城老婆婆处
973,1049,0,在巨木重林击退彩色虫收集{0xFFFFFF00}10张彩色虫符咒{END}之后，回到吕林城哞读册处
974,1050,0,在巨木重林击退八脚魔怪收集{0xFFFFFF00}10个八脚魔怪的蜘蛛丝{END}之后，回到吕林城害了了防具店
975,1051,0,吕林城武器店需要{0xFFFFFF00}10个蟹钳{END}，快去帮忙收集吧
979,1055,0,击退食人花，收集{0xFFFFFF00}100个食人花的种子{END}交给吕林城厨师
980,1056,0,击退彩色虫，收集{0xFFFFFF00}100张彩色虫符咒{END}还给吕林城哞读册
981,1057,0,准备{0xFFFFFF00}100个破旧的手杖{END}和{0xFFFFFF00}100个巨大的钳子{END}之后，回到吕林城武器店处
982,1058,0,击退巨木重林的怪物，收集{0xFFFFFF00}5个巨木重林津液{END}后回到近卫队双胞胎姐姐处
983,1059,0,击退巨木重林的怪物，收集{0xFFFFFF00}5个巨木重林津液{END}后回到近卫队双胞胎姐姐处
984,1060,0,击退巨木重林的怪物，收集{0xFFFFFF00}5个巨木重林津液{END}后回到近卫队双胞胎妹妹处
985,1061,0,击退巨木重林的怪物，收集{0xFFFFFF00}5个巨木重林津液{END}后回到近卫队双胞胎妹妹处
986,1062,0,击退100个栖息在巨木重林的{0xFFFFFF00}彩色虫{END}后，回到格斗家韩柏处
987,1063,0,击退100个巨木重林周围的{0xFFFFFF00}八脚魔怪{END}后，回到格斗家黑虎处
988,1064,0,体验一下于一浩用鬼谷城改造的训练场？去告诉韩野海岸训练场的{0xFFFFFF00}于一浩{END}，我愿意接受训练
996,1072,0,去见{0xFFFFFF00}汉谟拉比商人{END}完成暗血地狱-太和老君的教诲任务后重新去找派别高人{0xFFFFFF00}白斩姬{END}。如果无法进行的话先去{0xFFFFFF00}清阴关胡须张{END}那里完成黄泉相关任务吧
997,1073,0,去见{0xFFFFFF00}汉谟拉比商人{END}完成暗血地狱-太和老君的教诲任务后重新去找派别高人{0xFFFFFF00}乌骨鸡{END}。如果无法进行的话先去{0xFFFFFF00}清阴关胡须张{END}那里完成黄泉相关任务吧
998,1074,0,给清阴关的{0xFFFFFF00}星星王子{END}送去{0xFFFFFF00}10个[魂之碎块]{END}和装满魂的{0xFFFFFF00}1个[封印箱]{END}吧。
999,1075,0,给{0xFFFFFF00}强灵爷爷{END}送去{0xFFFFFF00}10个[魂之碎块]{END}和装满魂的{0xFFFFFF00}1个[封印戒指]{END}吧。
1000,1076,0,给龙林城北边的{0xFFFFFF00}龙林城父母官{END}送去{0xFFFFFF00}30个[魂之碎块]{END}和装满魂的{0xFFFFFF00}1个[封印项链]{END}吧。
1001,1077,0,给清阴关{0xFFFFFF00}白色猫咪{END}送去{0xFFFFFF00}10个[可爱的兔娃娃]{END}。
1002,1078,0,给冥珠城的{0xFFFFFF00}黑色猫咪{END}送去{0xFFFFFF00}10个[可爱的兔娃娃]{END}。
1003,1079,0,给龙林城的{0xFFFFFF00}褐色猫咪{END}送去{0xFFFFFF00}10个[可爱的兔娃娃]{END}。
1008,1083,0,给冥珠城老当家送去10个可可豆吧
1010,1085,0,用[巧克力礼盒]表达对清阴关[金系系武器店]的心意吧！
1011,1086,0,用[巧克力礼盒]表达对冥珠城西[冥珠城哞读册]的心意吧！
1012,1087,0,用[巧克力礼盒]表达对龙林城西[龙林城宝芝林]的心意吧！
1016,1089,0,给冥珠城{0xFFFFFF00}老当家{END}送去10个硬糖
1017,1090,0,给冥珠城{0xFFFFFF00}老当家{END}送去10个硬糖
1018,1091,0,给{0xFFFFFF00}[龙林客栈]舞者{END}送去糖果
1019,1091,1,给{0xFFFFFF00}[龙林客栈]送外送的女人{END}送去糖果
1020,1091,2,给{0xFFFFFF00}[龙林客栈]来坐老板娘{END}送去糖果
1021,1092,0,给{0xFFFFFF00}[古乐村]的心情很坏的老媪{END}送去糖果之后再回来吧！
1022,1092,1,回到{0xFFFFFF00}[龙林客栈]{END}的{0xFFFFFF00}[来坐老板娘]{END}处吧！
1023,1093,0,给清阴关的{0xFFFFFF00}[金系系武器店]{END}送去{0xFFFFFF00}10个[糖块]{END}吧！
1024,1094,0,给冥珠城西的{0xFFFFFF00}[冥珠城哞读册]{END}送去{0xFFFFFF00}10个[糖块]{END}吧！
1025,1095,0,给龙林城西的{0xFFFFFF00}[龙林城宝芝林]{END}送去{0xFFFFFF00}10个[糖块]{END}吧！
1030,1100,0,什么也想不起来。还是努力在艾里村找回记忆吧。
1031,1101,0,长老让你去杂货商那里购买蓝水。快点去吧。
1032,1101,1,给艾里村长老送去1个蓝水吧。
1033,1102,0,按[ S ]键打开能力值窗口提升能力吧。
1034,1103,0,按[ D ]提升能力吧
1035,1104,0,喝下艾里村长老给的艾里药水吧。
1036,1105,0,去听听小甜甜妈妈的话吧。
1037,1106,0,使用[ 寻路 ]功能寻找[ 训练所长广柱 ]。
1038,1107,0,准备好封印箱，收集怪物的紫色魂吧。
1039,1108,0,将训练所长广柱的话传达给小甜甜妈妈
1040,1109,0,帮小甜甜收集5个啐花的叶子吧。
1041,1110,0,帮小甜甜妈妈收集5个绊脚石绳。
1042,1111,0,帮训练所长广柱收集1个药草吧。
1043,1112,0,使用[ 寻路功能 ]寻找清阴关宝芝林吧。
1044,1113,0,击退{0xFFFFFF00}[ 清阴谷 ]{END}的{0xFFFFFF00}[ 蝎角亭 ]{END}，收集{0xFFFFFF00}3个[ 蝎角亭的尾巴 ]{END}交给{0xFFFFFF00}[ 宝芝林 ]{END}。
1045,1114,0,把{0xFFFFFF00}推荐书{END}转交给{0xFFFFFF00}[ 清阴谷 ]{END}的{0xFFFFFF00}[ 武功研究NPC ]{END}吧。
1046,1115,0,按{0xFFFFFF00}哞读册，金系系武器店，宝芝林，害了了防具店{END}的顺序转达简讯吧。
1047,1116,0,在清阴谷收集7个蝎脚亭的尾巴给钱难赚拿去吧。
1048,1117,0,我要做衣服。快一点。击退栖息于清阴谷的毛毛，收集5个[ 药草 ]。
1049,1118,0,{0xFFFFFF00}在北清阴平原击退雨伞标之后，收集5个[ 破烂的雨伞 ]{END}拿给{0xFFFFFF00}金系系武器店{END}吧。
1050,1119,0,在清阴谷收集{0xFFFFFF00}5个[ 勇勇的前脚 ]{END}交付给清阴关大娘。
1051,1120,0,去清阴镖局见{0xFFFFFF00}清阴银行{END}。
1052,1121,0,去清阴关正派建筑见过白斩姬，去北边邪派建筑见过乌骨鸡之后回到清阴银行
1053,1122,0,{0xFFFFFF00}去南清阴平原击退5个螳螂勇勇之后，回到清阴银行{END}处。
1054,1123,0,{0xFFFFFF00}去见清阴关北边邪派建筑的乌骨鸡{END}。
1055,1124,0,{0xFFFFFF00}击退清阴谷的螳螂勇勇，收集5个[ 勇勇的前脚 ]拿给乌骨鸡{END}
1056,1125,0,去北清阴平原击退雨伞标，收集{0xFFFFFF00}10个[ 破烂的雨伞 ]{END}给乌骨鸡送去吧。
1057,1126,0,去找位于{0xFFFFFF00}清阴关正派建筑的白斩姬{END}吧
1058,1127,0,击退清阴谷的螳螂勇勇收集{0xFFFFFF00}7个[ 勇勇的前脚 ]{END}拿给白斩姬。
1059,1128,0,去北清阴平原击退雨伞标，收集{0xFFFFFF00}15个[ 破烂的雨伞 ]{END}给白斩姬送去。
1060,1129,0,击退北清阴平原的{0xFFFFFF00}15个蛋蛋小妖{END}之后去找{0xFFFFFF00}小酒鬼{END}。
1061,1130,0,收集{0xFFFFFF00}10个[ 蝎角亭的尾巴 ]、10个[ 破烂的雨伞 ]{END}后去找{0xFFFFFF00}老酒鬼{END}
1062,1131,0,{0xFFFFFF00}击退北清阴平原的触目仔和蛋蛋小妖，收集5个[ 触目仔的眼珠 ]和5个[ 毒菇 ]{END}拿给{0xFFFFFF00}金怨叹{END}。
1063,1132,0,{0xFFFFFF00}去隐藏的清阴谷见到北瓶押{END}转达推荐书吧。
1064,1133,0,{0xFFFFFF00}往封印箱装满怪物的魂拿给北瓶押{END}。
1065,1134,0,{0xFFFFFF00}完成战报任务，功力达18后回来找北瓶押{END}。
1066,1135,0,{0xFFFFFF00}功力达35后去找北瓶押{END}。
1067,1136,0,{0xFFFFFF00}击退北清阴平原的铜铃眼，收集3个[ 铁块 ]拿给清阴关金系系武器店{END}。
1068,1137,0,{0xFFFFFF00}把简讯按清江村祈祷的婆婆，雕刻师，疲惫的矿工，收获的农夫的顺序传给他们。{END}
1069,1138,0,{0xFFFFFF00}去强悍巷道击退媚惑之花，收集10个[ 红果子 ]{END}。
1070,1139,0,{0xFFFFFF00}去跳舞的居民处领取清阴符{END}。
1071,1140,0,使用{0xFFFFFF00}清阴符{END}去{0xFFFFFF00}胡须张{END}处。
1072,1141,0,{0xFFFFFF00}去北清阴平原收集5个[ 破烂的雨伞 ]、5个[ 毒菇 ]、4个[ 触目仔的眼珠 ]、2个[ 铁块 ]{END}拿给{0xFFFFFF00}胡须张{END}。
